ID,수요량
TEST_0000,48.54954192131636
TEST_0001,-15.509083488881421
TEST_0002,39.42873763513147
TEST_0003,-41.07062387664483
TEST_0004,30.76469672812531
TEST_0005,99.47063993585911
TEST_0006,49.41630656210048
TEST_0007,536.0764964506158
TEST_0008,59.69937876419835
TEST_0009,58.83884854870055
TEST_0010,16.15174901120122
TEST_0011,33.93902191335612
TEST_0012,7.309748908922292
TEST_0013,125.6327234511378
TEST_0014,-4.4822667300340004
TEST_0015,54.62003690362513
TEST_0016,36.59396498227232
TEST_0017,162.383471107294
TEST_0018,-63.7029556090495
TEST_0019,60.19981906822428
TEST_0020,-61.18913040448283
TEST_0021,-53.369173255508166
TEST_0022,24.19340671676371
TEST_0023,59.292253497369465
TEST_0024,-22.483174809118747
TEST_0025,29.28360463230954
TEST_0026,178.38713217182715
TEST_0027,230.0653967324994
TEST_0028,135.13973626888946
TEST_0029,76.87321688515804
TEST_0030,127.60369313836352
TEST_0031,143.72785679875395
TEST_0032,-4.078699093394454
TEST_0033,82.20265198609881
TEST_0034,28.638910785606747
TEST_0035,-85.6147713211937
TEST_0036,377.34355513955893
TEST_0037,782.8755847607572
TEST_0038,66.96205937827665
TEST_0039,-65.11717234192211
TEST_0040,91.50210598280198
TEST_0041,10.523875962684892
TEST_0042,338.4044442972048
TEST_0043,85.60631938303534
TEST_0044,853.4952095550539
TEST_0045,-39.38605838114665
TEST_0046,628.8932852154885
TEST_0047,-13.352933239251353
TEST_0048,-102.61199970542066
TEST_0049,46.82672943202265
TEST_0050,-181.37064511126255
TEST_0051,153.94143356445812
TEST_0052,55.096663111547905
TEST_0053,25.741258026713016
TEST_0054,116.7224134063143
TEST_0055,339.7287012180437
TEST_0056,36.624241502135945
TEST_0057,3.545977794548023
TEST_0058,-1.7077820366175753
TEST_0059,550.0151061620985
TEST_0060,-56.14715368960872
TEST_0061,269.7148580578226
TEST_0062,-40.15330796584098
TEST_0063,150.77739322959954
TEST_0064,67.44429799591711
TEST_0065,160.9627971972868
TEST_0066,33.73898724932911
TEST_0067,76.36264920820932
TEST_0068,636.6354993423478
TEST_0069,106.76317754578218
TEST_0070,72.77432587679965
TEST_0071,22.63906201446013
TEST_0072,31.888520389044302
TEST_0073,102.514035113502
TEST_0074,-52.46411368449553
TEST_0075,-21.05793108512618
TEST_0076,43.0168249881041
TEST_0077,129.26829864129212
TEST_0078,25.998119155368958
TEST_0079,213.71405196896154
TEST_0080,71.72610615211029
TEST_0081,796.9378159685544
TEST_0082,67.23697512553214
TEST_0083,154.37630786308918
TEST_0084,77.26957942155272
TEST_0085,36.52903079407944
TEST_0086,90.57306602861712
TEST_0087,-3.197165477456445
TEST_0088,79.15483906087755
TEST_0089,38.477366661839255
TEST_0090,30.808099323222038
TEST_0091,-16.911009387702443
TEST_0092,180.50242648821543
TEST_0093,-101.62684162625172
TEST_0094,129.98570130114425
TEST_0095,68.21336124748083
TEST_0096,190.54404469877682
TEST_0097,24.28282882584544
TEST_0098,387.4655412444458
TEST_0099,38.75512483492597
TEST_0100,-128.35201984988825
TEST_0101,37.68531317061315
TEST_0102,27.52584243119451
TEST_0103,32.80876708044893
TEST_0104,-18.605165330599657
TEST_0105,-86.7819933407333
TEST_0106,-48.54345378241175
TEST_0107,120.4661414065208
TEST_0108,83.90140273513613
TEST_0109,82.54113620030431
TEST_0110,69.38888044942402
TEST_0111,75.8754990451134
TEST_0112,-57.44315032151871
TEST_0113,233.46529927240445
TEST_0114,63.270086543220195
TEST_0115,59.82111745590118
TEST_0116,143.79132265020093
TEST_0117,12.113423097395223
TEST_0118,-35.671945714805936
TEST_0119,-7.782093578189494
TEST_0120,168.77309950074124
TEST_0121,-44.832942836923486
TEST_0122,-3.7455370010554088
TEST_0123,-3.6185649956316217
TEST_0124,147.853794149239
TEST_0125,-33.79996262085897
TEST_0126,66.3776979289902
TEST_0127,44.839162369426205
TEST_0128,-1.05203152037149
TEST_0129,197.6006104693823
TEST_0130,229.6458496567283
TEST_0131,80.84106170536694
TEST_0132,147.56815840528722
TEST_0133,25.35181992591872
TEST_0134,74.30607238158099
TEST_0135,222.8584835568574
TEST_0136,5.4659210272033825
TEST_0137,-36.6655985567946
TEST_0138,25.58571064387192
TEST_0139,12.422421564670483
TEST_0140,154.29528165167434
TEST_0141,-66.82761050059311
TEST_0142,331.1523412239094
TEST_0143,-47.97687779962052
TEST_0144,135.66134738972295
TEST_0145,153.25382158463555
TEST_0146,10.862228025521382
TEST_0147,203.59280601772497
TEST_0148,130.68531098624612
TEST_0149,1.4806591378743992
TEST_0150,11.053002394934198
TEST_0151,180.28915199444356
TEST_0152,19.973559613295063
TEST_0153,43.31958390170477
TEST_0154,51.748012728721015
TEST_0155,-20.384311497332444
TEST_0156,28.291134681522305
TEST_0157,67.5018022348287
TEST_0158,89.2897246708079
TEST_0159,-109.29392984327008
TEST_0160,47.69097517098481
TEST_0161,36.558581198105955
TEST_0162,14.752016673499163
TEST_0163,-55.108018952084635
TEST_0164,59.535086525263914
TEST_0165,86.4065619638204
TEST_0166,-173.60612137208074
TEST_0167,33.73128273036321
TEST_0168,-108.51309643431615
TEST_0169,-28.020438757269467
TEST_0170,-154.00673705401923
TEST_0171,1203.5853865671427
TEST_0172,15.508195660349411
TEST_0173,191.67616325389284
TEST_0174,150.36203275269568
TEST_0175,147.0779865310923
TEST_0176,87.60002414371358
TEST_0177,39.673231578930036
TEST_0178,-122.37671429149108
TEST_0179,62.25565816026753
TEST_0180,66.00591058414865
TEST_0181,-38.96371007531083
TEST_0182,513.9537586099407
TEST_0183,44.208476698976284
TEST_0184,36.77658784536409
TEST_0185,-31.55719473779493
TEST_0186,-119.8579642564315
TEST_0187,-115.31316830347295
TEST_0188,171.25468978186777
TEST_0189,93.02612045672701
TEST_0190,-10.552779263439074
TEST_0191,-63.64183368045855
TEST_0192,45.359210194512414
TEST_0193,61.399959481853784
TEST_0194,1488.7225355262667
TEST_0195,69.64209277053337
TEST_0196,89.83444058434806
TEST_0197,16.2321560844442
TEST_0198,-40.498453589731625
TEST_0199,-2.1109961917880566
TEST_0200,378.4555464499061
TEST_0201,31.442665550028465
TEST_0202,31.480006699739413
TEST_0203,77.17287805004221
TEST_0204,12.379321314335497
TEST_0205,19.76336674671717
TEST_0206,74.40665474260977
TEST_0207,114.94468321438644
TEST_0208,-38.47935722489984
TEST_0209,22.9966852922274
TEST_0210,23.971695207513548
TEST_0211,13.529691069855813
TEST_0212,438.29478406187513
TEST_0213,72.08746466928653
TEST_0214,153.09232064309055
TEST_0215,-10.894379832961226
TEST_0216,74.15591626473875
TEST_0217,-52.21747384940061
TEST_0218,-149.8183247348889
TEST_0219,153.95008106715716
TEST_0220,661.8174751428146
TEST_0221,-65.74070508148161
TEST_0222,-22.402554179173634
TEST_0223,14.423135124960138
TEST_0224,41.20096059830901
TEST_0225,-134.43784455441593
TEST_0226,10.13587990152809
TEST_0227,176.49538764484097
TEST_0228,-34.92641132131522
TEST_0229,-19.256582849937598
TEST_0230,-99.64531355202335
TEST_0231,223.31160991957196
TEST_0232,55.8152385488477
TEST_0233,52.81381762593045
TEST_0234,18.910757271088194
TEST_0235,200.350633209273
TEST_0236,67.05080961483606
TEST_0237,-67.99291536188032
TEST_0238,-49.71413355808152
TEST_0239,49.625661532275174
TEST_0240,-4.689323017933741
TEST_0241,9.714939352937819
TEST_0242,-42.4111699084084
TEST_0243,-34.22990799290693
TEST_0244,228.55488118218966
TEST_0245,-25.01628223275011
TEST_0246,-7.216760750057571
TEST_0247,-54.392511301697965
TEST_0248,60.759346977015696
TEST_0249,25.153306336827047
TEST_0250,-109.21016356688328
TEST_0251,30.724981891880194
TEST_0252,63.74500995130137
TEST_0253,78.01530686957594
TEST_0254,245.6764923371938
TEST_0255,777.0925681267721
TEST_0256,56.99355883976683
TEST_0257,1017.4281566381442
TEST_0258,-4.362441779689586
TEST_0259,1.0866811304607646
TEST_0260,4.496523263721281
TEST_0261,269.6044892574157
TEST_0262,216.7020982531933
TEST_0263,23.16417283032248
TEST_0264,48.95026147280826
TEST_0265,46.02477587916523
TEST_0266,587.212954581494
TEST_0267,90.80360296981414
TEST_0268,9.713510034504061
TEST_0269,34.383245550630036
TEST_0270,-67.22436519703882
TEST_0271,25.974918755283024
TEST_0272,-138.59339044165102
TEST_0273,-11.996703613305462
TEST_0274,5.094809850327844
TEST_0275,80.17134362715474
TEST_0276,28.517292578210512
TEST_0277,69.25625001148067
TEST_0278,49.872795034498765
TEST_0279,194.82551125497474
TEST_0280,38.88018387086139
TEST_0281,19.033923465518455
TEST_0282,-36.340290420437874
TEST_0283,-153.46996566064843
TEST_0284,43.88664787077082
TEST_0285,-52.40790098336095
TEST_0286,74.99030663417354
TEST_0287,-34.55245821751681
TEST_0288,-5.431504865774208
TEST_0289,144.68622647518345
TEST_0290,86.96896716690586
TEST_0291,0.5667446584287457
TEST_0292,-36.5685695125121
TEST_0293,52.2526789118424
TEST_0294,40.045110751059916
TEST_0295,78.89019439769126
TEST_0296,12.81142124251673
TEST_0297,-35.318373949145645
TEST_0298,232.70782164072097
TEST_0299,88.26147597701916
TEST_0300,1.174735857443482
TEST_0301,-14.886982229553013
TEST_0302,91.33111014556678
TEST_0303,-25.362510946569405
TEST_0304,307.61004247189635
TEST_0305,117.68020344076317
TEST_0306,98.62109847586767
