ID,수요량
TEST_0000,32.300612813719994
TEST_0001,-17.857821584782187
TEST_0002,44.33820520113826
TEST_0003,-34.7714537822388
TEST_0004,-72.7025422712754
TEST_0005,114.15225020962662
TEST_0006,96.53679658835853
TEST_0007,529.7724499709694
TEST_0008,33.436901661171945
TEST_0009,109.11258301932898
TEST_0010,26.048844041484713
TEST_0011,12.40627987194814
TEST_0012,31.272363200048837
TEST_0013,65.45644562092173
TEST_0014,9.316586760317536
TEST_0015,44.498041539703564
TEST_0016,50.59647217139659
TEST_0017,134.49754510124677
TEST_0018,2.0137597996118424
TEST_0019,35.021736741975765
TEST_0020,-58.50563559880059
TEST_0021,-15.817409918228448
TEST_0022,19.154816742001877
TEST_0023,46.02905113877709
TEST_0024,20.41816100628634
TEST_0025,37.34645971594328
TEST_0026,195.7171273676673
TEST_0027,218.31593370469696
TEST_0028,112.9208328286305
TEST_0029,81.7860884427274
TEST_0030,141.31988997039844
TEST_0031,187.29044986177936
TEST_0032,9.277525946604714
TEST_0033,74.3113965659906
TEST_0034,33.669642202319736
TEST_0035,-64.21194078218473
TEST_0036,353.7759985123393
TEST_0037,667.221675462343
TEST_0038,50.60085490571813
TEST_0039,-41.88847212842585
TEST_0040,21.906327562592796
TEST_0041,28.17261710292063
TEST_0042,361.52789991315217
TEST_0043,105.98541295831279
TEST_0044,819.923833943824
TEST_0045,-115.83904959267018
TEST_0046,563.9998349682082
TEST_0047,-12.282473056936364
TEST_0048,-25.727658367833822
TEST_0049,36.0556673243568
TEST_0050,-129.38333854474334
TEST_0051,242.38363774638913
TEST_0052,62.99221912819462
TEST_0053,27.935487469543798
TEST_0054,115.53645089173506
TEST_0055,156.35330497649744
TEST_0056,18.19291677698613
TEST_0057,37.88660477462805
TEST_0058,-32.15651044833934
TEST_0059,497.7033978370754
TEST_0060,11.355410334593214
TEST_0061,245.88811491311577
TEST_0062,-3.608082756052212
TEST_0063,164.41269630357212
TEST_0064,-43.43883238262623
TEST_0065,89.81694198804652
TEST_0066,-65.8926921238235
TEST_0067,93.9397361464312
TEST_0068,536.0183680438269
TEST_0069,63.56125265339708
TEST_0070,71.34529198773907
TEST_0071,13.31448647482354
TEST_0072,25.82735741517261
TEST_0073,111.29322995464598
TEST_0074,-64.69899479373184
TEST_0075,19.048005241159764
TEST_0076,70.77994872029467
TEST_0077,89.76514996174593
TEST_0078,60.72213993881631
TEST_0079,131.35021147705746
TEST_0080,95.10023895647211
TEST_0081,872.3837334122977
TEST_0082,62.867013968441825
TEST_0083,202.875714314418
TEST_0084,66.88486818900654
TEST_0085,110.69194770457905
TEST_0086,139.30994064626518
TEST_0087,2.9976852019931064
TEST_0088,70.30514020057592
TEST_0089,30.43818208216681
TEST_0090,34.37602738646316
TEST_0091,31.844428987100443
TEST_0092,213.00806687206907
TEST_0093,-76.16276122818046
TEST_0094,79.79266090317567
TEST_0095,75.9239674162534
TEST_0096,178.09377715036211
TEST_0097,22.48259481101478
TEST_0098,395.3671385420361
TEST_0099,57.56525943279336
TEST_0100,-142.7885281242664
TEST_0101,84.60905145461099
TEST_0102,3.8077617579826226
TEST_0103,50.68710075822963
TEST_0104,3.178580278907374
TEST_0105,-69.78061039271041
TEST_0106,-73.62808209430801
TEST_0107,170.92125075552835
TEST_0108,98.77552347523125
TEST_0109,95.24235580618044
