ID,수요량
TEST_0000,268.3462852504804
TEST_0001,33.1650083303784
TEST_0002,362.6473796212877
TEST_0003,220.17414575452787
TEST_0004,186.03967605273368
TEST_0005,227.20349279914635
TEST_0006,158.96945359760764
TEST_0007,616.5258125640066
TEST_0008,229.15229809399244
TEST_0009,349.44967090715437
TEST_0010,127.99536021190904
TEST_0011,112.5048442357535
TEST_0012,148.90679870307181
TEST_0013,156.07192109704673
TEST_0014,-26.896256312927875
TEST_0015,54.85737845879645
TEST_0016,53.677079180623835
TEST_0017,385.90288574488505
TEST_0018,208.47976741019033
TEST_0019,8.623613989383806
TEST_0020,73.55026390339042
TEST_0021,-60.91973464422981
TEST_0022,89.55394447231168
TEST_0023,-7.673317313256798
TEST_0024,491.8665049213371
TEST_0025,63.828884132789504
TEST_0026,316.0451293439992
TEST_0027,443.6322621834359
TEST_0028,738.0578020727493
TEST_0029,434.407614988141
TEST_0030,372.2401277870188
TEST_0031,421.3135892591507
TEST_0032,69.84933289640642
TEST_0033,47.088174477536235
TEST_0034,375.21964004747963
TEST_0035,1725.562023577618
TEST_0036,813.1638644861346
TEST_0037,634.1615781922395
TEST_0038,106.89269923644552
TEST_0039,508.19305266193163
TEST_0040,126.99523759370318
TEST_0041,44.751305147062965
TEST_0042,417.6167349894633
TEST_0043,93.59052761268688
TEST_0044,1004.5463084799061
TEST_0045,132.52545380012077
TEST_0046,808.1934970269206
TEST_0047,15.124573351255236
TEST_0048,600.8656432011501
TEST_0049,50.96156158052251
TEST_0050,152.7166319651185
TEST_0051,855.7027210290605
TEST_0052,-3.4453536147738375
TEST_0053,201.30354479561123
TEST_0054,183.8099464872767
TEST_0055,899.5422251048672
TEST_0056,73.16440097114204
TEST_0057,21.361604531662564
TEST_0058,255.44885996091415
TEST_0059,1509.3531599547057
TEST_0060,299.104305480747
TEST_0061,927.3940181397008
TEST_0062,42.32210104727545
TEST_0063,290.0177870320135
TEST_0064,140.75228917050555
TEST_0065,1065.4448755354558
TEST_0066,186.57957172307096
TEST_0067,70.1334131165835
TEST_0068,668.2031175466421
TEST_0069,359.498058779229
TEST_0070,475.04860099983887
TEST_0071,62.97361631831015
TEST_0072,54.683952789809396
TEST_0073,272.70327928994794
TEST_0074,3.1147602724940042
TEST_0075,300.78528566168933
TEST_0076,116.73537331022533
TEST_0077,248.3950182501254
TEST_0078,129.46271548367687
TEST_0079,439.4535109489562
TEST_0080,270.4556959734518
TEST_0081,789.4923244433307
TEST_0082,85.53625755489796
TEST_0083,468.5126889430655
TEST_0084,72.72733468462262
TEST_0085,-15.199694095872628
TEST_0086,283.77302462135253
TEST_0087,25.401387653302567
TEST_0088,75.74164854860891
TEST_0089,64.00310695666501
TEST_0090,40.334424148740645
TEST_0091,425.1098537385498
TEST_0092,467.95179146820067
TEST_0093,169.18483267348
TEST_0094,176.25303740623298
TEST_0095,417.6584385519415
TEST_0096,458.25052056775814
TEST_0097,48.14020459722585
TEST_0098,319.5623573466244
TEST_0099,475.4108243418873
TEST_0100,7.09446387127831
TEST_0101,214.3034103043793
TEST_0102,33.285730733230416
TEST_0103,435.45260022970075
TEST_0104,164.7609111905388
TEST_0105,61.1832927934067
TEST_0106,33.08848881028762
TEST_0107,603.4327000925554
TEST_0108,140.63512722335798
TEST_0109,192.0174339264049
TEST_0110,108.39155208694766
TEST_0111,73.04366915332429
TEST_0112,171.8621340493074
TEST_0113,442.7685248460751
TEST_0114,90.74192214694365
TEST_0115,549.0443254119492
TEST_0116,781.3607567279596
TEST_0117,64.07616675285666
TEST_0118,304.60800522117455
TEST_0119,329.7536501580413
TEST_0120,369.0304284014607
TEST_0121,79.87828115355337
TEST_0122,370.7718741333738
TEST_0123,101.75849312056489
TEST_0124,452.13649196290214
TEST_0125,-37.28592591712171
TEST_0126,134.52996908612917
TEST_0127,161.32695905472517
TEST_0128,393.3280157792621
TEST_0129,467.1591830972944
TEST_0130,317.21630306920883
TEST_0131,61.995549357641046
TEST_0132,322.4357155409172
TEST_0133,249.4429537502951
