ID,수요량
TEST_0000,258.75847643428057
TEST_0001,41.93807567606975
TEST_0002,294.33411040186843
TEST_0003,198.84935853471623
TEST_0004,127.13259231038519
TEST_0005,230.16882940502003
TEST_0006,177.12346955750203
TEST_0007,690.6465765517071
TEST_0008,200.2238540012115
TEST_0009,597.8751193813418
TEST_0010,105.3541976661884
TEST_0011,138.61702496043196
TEST_0012,112.41907092264056
TEST_0013,87.89547631783674
TEST_0014,41.17461886841393
TEST_0015,47.90485481991276
TEST_0016,57.41982360616483
TEST_0017,402.0580579739949
TEST_0018,190.1336356800798
TEST_0019,41.91788283018668
TEST_0020,-23.653289908597124
TEST_0021,-86.29035195765594
TEST_0022,63.14024923731465
TEST_0023,-65.46948624064115
TEST_0024,409.94690813263963
TEST_0025,83.85775001347815
TEST_0026,354.2491969403479
TEST_0027,446.3629656212474
TEST_0028,900.0355705421151
TEST_0029,422.60532415551825
TEST_0030,358.47732979020094
TEST_0031,339.90049082992954
TEST_0032,49.28594260849423
TEST_0033,145.97215232680546
TEST_0034,378.39325455900604
TEST_0035,1687.7216027594177
TEST_0036,928.3988326080812
TEST_0037,668.030426765999
TEST_0038,96.2566779625576
TEST_0039,445.51972218108085
TEST_0040,203.64949343979447
TEST_0041,36.92827227343761
TEST_0042,454.5034945590036
TEST_0043,92.66339305685582
TEST_0044,1001.4549252128788
TEST_0045,191.38697046827824
TEST_0046,725.3662509504702
TEST_0047,15.214063105717598
TEST_0048,650.5208827588287
TEST_0049,88.97784941002254
TEST_0050,84.02043855900301
TEST_0051,832.8721783563075
TEST_0052,-53.30783043441604
TEST_0053,183.19743704563794
TEST_0054,155.76145654463122
TEST_0055,898.5288648128609
TEST_0056,53.825354638334204
TEST_0057,30.744992920780902
TEST_0058,251.9045596756161
TEST_0059,1963.6232403691351
TEST_0060,368.5129532948926
TEST_0061,852.8960593729718
TEST_0062,16.01146421005224
TEST_0063,-2.274787116981697
TEST_0064,232.33782249454447
TEST_0065,720.9099057628122
TEST_0066,179.99393613790429
TEST_0067,167.59783803196194
TEST_0068,573.2864606050545
TEST_0069,275.9997250327844
TEST_0070,362.9353279945579
TEST_0071,62.62473290294535
TEST_0072,30.314256063582576
TEST_0073,303.62599604173056
TEST_0074,-40.21665154642732
TEST_0075,226.50415494167217
TEST_0076,102.99496563216185
TEST_0077,289.2830189265772
TEST_0078,184.80136540311963
TEST_0079,455.97970324624055
TEST_0080,350.22653809702683
TEST_0081,1024.782561104149
TEST_0082,133.29179305731947
TEST_0083,515.4987016824033
TEST_0084,101.6919366784717
TEST_0085,-113.03456149972068
TEST_0086,296.08969388216826
TEST_0087,77.01102111093769
TEST_0088,71.6734710311316
TEST_0089,56.3431096142867
TEST_0090,37.78284066667232
TEST_0091,418.4411871328724
TEST_0092,513.9874108000299
TEST_0093,88.36532599383355
TEST_0094,204.88841101183175
TEST_0095,393.5433224059935
TEST_0096,424.6424835764848
TEST_0097,34.37396013381689
TEST_0098,242.4274543019285
TEST_0099,621.776518556123
TEST_0100,7.942060232039146
TEST_0101,285.0624192539676
TEST_0102,47.25635785613697
TEST_0103,462.81134825599713
TEST_0104,166.75596080716957
TEST_0105,55.296616454746946
TEST_0106,93.58339976749168
TEST_0107,697.6342851220891
TEST_0108,225.75250469781665
TEST_0109,130.82108303309022
TEST_0110,118.53445957813153
TEST_0111,97.486729713758
TEST_0112,123.2264093425771
TEST_0113,522.9438068747188
TEST_0114,90.91742851437726
TEST_0115,548.3085635012188
TEST_0116,803.0480371435283
TEST_0117,63.86116277627179
TEST_0118,305.60925023642363
TEST_0119,272.55327008279045
TEST_0120,469.0509288424221
TEST_0121,35.78153482314431
TEST_0122,325.77815213483757
TEST_0123,97.61648388234111
TEST_0124,584.868967265286
TEST_0125,-12.250777798812427
TEST_0126,125.30834892270583
TEST_0127,192.47556545479077
TEST_0128,238.79272686151702
TEST_0129,374.7308927990368
TEST_0130,172.989633437676
TEST_0131,85.91759325243831
TEST_0132,343.0258886387896
TEST_0133,205.05291454927374
TEST_0134,118.01466780097226
TEST_0135,589.6886181996631
TEST_0136,12.93091372421369
TEST_0137,-28.17412762073285
TEST_0138,111.89142885433577
TEST_0139,311.8721923997836
TEST_0140,674.2555264167421
TEST_0141,232.1091134497873
TEST_0142,1005.9232566378978
TEST_0143,15.6997946430697
TEST_0144,558.8479285044
TEST_0145,328.9734200604079
TEST_0146,11.816326618636579
TEST_0147,506.1784070802339
TEST_0148,686.4134468805829
TEST_0149,137.3939799198265
